CustomerID,State,Location Code,Education,Gender,Coverage,EmploymentStatus,Income,Marital Status,Monthly Premium Auto,Number of Open Complaints,Number of Policies,Renew Offer Type,Vehicle Class,Customer Lifetime Value,Vehicle Size,Policy,Policy Type,Sales Channel,Total Claim Amount,Months Since Last Claim,Months Since Policy Inception,Response
LM83004,Arizona,Suburban,High School or Below,M,Basic,Disabled,10147,Married,67,0,2,Offer4,Four-Door Car,12552.64705,Medsize,Personal L3,Personal Auto,Branch,459.276664,15,52,No
JM77470,Arizona,Suburban,College,F,Basic,Unemployed,0,Divorced,64,0,1,Offer1,Four-Door Car,2352.3679,Medsize,Corporate L2,Corporate Auto,Branch,381.062306,4,61,No
WI47826,Oregon,Suburban,College,F,Basic,Employed,95765,Married,61,0,3,Offer1,Four-Door Car,4935.642812,Medsize,Personal L3,Personal Auto,Branch,352.089317,14,80,No
GE39783,Oregon,Suburban,College,F,Basic,Employed,60752,Married,67,0,7,Offer1,Four-Door Car,5356.137712,Medsize,Personal L1,Personal Auto,Agent,414.106436,4,19,No
JN96178,Oregon,Suburban,High School or Below,M,Basic,Unemployed,0,Married,104,1,1,Offer2,SUV,3740.404374,Large,Personal L2,Personal Auto,Agent,499.2,27,13,No
KH41809,California,Urban,College,F,Basic,Employed,31058,Married,67,5,1,Offer4,Two-Door Car,2489.387507,Medsize,Personal L1,Personal Auto,Branch,309.424708,5,19,No
KX86150,California,Suburban,High School or Below,M,Extended,Medical Leave,13542,Married,94,0,8,Offer1,Four-Door Car,7188.292633,Small,Personal L3,Personal Auto,Web,451.2,5,35,No
GX33877,Arizona,Suburban,Bachelor,F,Extended,Employed,25270,Married,99,0,2,Offer2,Two-Door Car,35022.45478,Small,Personal L2,Personal Auto,Agent,712.8,34,87,No
IQ15028,Arizona,Suburban,Bachelor,F,Basic,Medical Leave,24152,Married,72,2,1,Offer3,Four-Door Car,2661.729688,Large,Personal L2,Personal Auto,Branch,345.6,17,28,No
WE11250,Washington,Rural,College,F,Basic,Employed,60282,Married,102,0,2,Offer1,SUV,12200.78537,Large,Corporate L3,Corporate Auto,Agent,120.083224,23,87,No
OX61728,California,Suburban,High School or Below,F,Basic,Employed,40252,Divorced,104,0,2,Offer1,Sports Car,29006.67071,Medsize,Personal L3,Personal Auto,Agent,499.2,12,60,No
VW39046,Nevada,Suburban,College,M,Basic,Retired,28142,Married,105,0,1,Offer2,Sports Car,3873.647046,Medsize,Personal L3,Personal Auto,Agent,701.708239,18,50,Yes
VE52406,California,Rural,High School or Below,M,Basic,Employed,95697,Married,61,0,1,Offer2,Two-Door Car,2471.528431,Medsize,Corporate L3,Corporate Auto,Agent,114.273025,16,55,Yes
KQ30179,California,Rural,Bachelor,M,Basic,Employed,89771,Married,67,2,1,Offer2,Two-Door Car,2688.860687,Medsize,Personal L2,Personal Auto,Call Center,104.123179,10,9,No
KH58171,California,Suburban,Master,M,Basic,Employed,79751,Married,63,0,1,Offer3,Two-Door Car,2551.226692,Small,Personal L3,Personal Auto,Web,392.235698,15,67,Yes
CA58346,Oregon,Suburban,High School or Below,F,Basic,Unemployed,0,Single,69,0,7,Offer3,Four-Door Car,4949.525372,Medsize,Corporate L2,Corporate Auto,Call Center,331.2,27,56,No
ZU76536,California,Rural,High School or Below,F,Extended,Employed,45032,Married,77,0,3,Offer2,Four-Door Car,6143.898219,Medsize,Personal L2,Personal Auto,Agent,36.818178,13,35,No
UN69319,Arizona,Rural,Master,M,Basic,Employed,62277,Single,113,0,8,Offer3,SUV,8837.334639,Medsize,Corporate L3,Corporate Auto,Call Center,249.799752,9,68,No
MG66142,Oregon,Suburban,Bachelor,F,Extended,Unemployed,0,Married,87,0,2,Offer3,Four-Door Car,9517.07801,Small,Personal L3,Personal Auto,Agent,417.6,13,76,No
MV97958,Arizona,Rural,Bachelor,F,Basic,Employed,40525,Married,73,0,1,Offer2,Four-Door Car,2879.63179,Medsize,Personal L3,Personal Auto,Branch,123.790553,3,27,No
AG58599,Oregon,Suburban,High School or Below,F,Basic,Employed,26004,Married,70,0,1,Offer3,Four-Door Car,2805.098562,Medsize,Personal L3,Personal Auto,Web,336,12,3,No
UG35090,California,Rural,College,F,Extended,Employed,82399,Single,77,3,9,Offer2,Four-Door Car,6045.625114,Medsize,Personal L3,Personal Auto,Agent,31.668965,18,15,No
IX85835,Nevada,Suburban,Bachelor,F,Basic,Employed,28909,Married,66,0,8,Offer1,Two-Door Car,5246.278375,Medsize,Personal L2,Personal Auto,Agent,456.702735,15,66,Yes
FP67680,California,Suburban,High School or Below,M,Extended,Medical Leave,15323,Married,128,0,1,Offer1,SUV,4772.931526,Medsize,Personal L3,Personal Auto,Agent,614.4,30,61,No
WY21918,Washington,Suburban,College,F,Extended,Employed,79628,Single,98,0,1,Offer4,Four-Door Car,3867.965986,Medsize,Personal L3,Personal Auto,Branch,470.4,6,4,No
PM92089,Oregon,Suburban,High School or Below,F,Extended,Unemployed,0,Single,97,0,1,Offer2,Two-Door Car,3383.445647,Medsize,Corporate L3,Corporate Auto,Call Center,698.4,23,38,No
AY59197,Nevada,Rural,College,M,Extended,Employed,27769,Married,121,0,6,Offer4,SUV,9521.222806,Small,Special L3,Special Auto,Agent,123.15416,24,78,No
VI14418,California,Suburban,Bachelor,M,Premium,Medical Leave,16707,Divorced,102,0,8,Offer3,Four-Door Car,7614.669735,Medsize,Special L3,Special Auto,Web,1106.913309,9,74,No
QI60335,Nevada,Suburban,College,F,Basic,Unemployed,0,Single,66,0,2,Offer3,Four-Door Car,11308.47178,Medsize,Personal L1,Personal Auto,Branch,316.8,4,83,No
BS87947,California,Suburban,Bachelor,F,Extended,Employed,94395,Married,83,0,1,Offer2,Four-Door Car,3350.687339,Medsize,Personal L1,Personal Auto,Web,582.690575,23,1,No
DW88734,California,Suburban,Bachelor,M,Basic,Employed,84895,Married,67,0,1,Offer2,Two-Door Car,2683.492593,Small,Corporate L2,Corporate Auto,Call Center,321.6,24,19,No
BU72633,Nevada,Suburban,Master,M,Basic,Employed,66661,Single,119,0,2,Offer1,SUV,42561.63183,Medsize,Personal L2,Personal Auto,Agent,571.2,23,41,No
VK94891,Nevada,Suburban,High School or Below,M,Basic,Unemployed,0,Single,62,0,1,Offer2,Two-Door Car,2086.610957,Medsize,Personal L3,Personal Auto,Web,446.4,26,30,No
VE75717,Nevada,Suburban,High School or Below,F,Extended,Employed,31447,Married,121,0,1,Offer1,SUV,4868.807554,Large,Personal L3,Personal Auto,Web,580.8,12,16,No
JG16015,Washington,Suburban,College,F,Extended,Employed,61987,Married,125,0,1,Offer2,SUV,5021.150845,Medsize,Personal L3,Personal Auto,Branch,723.301363,24,4,No
CD68182,Oregon,Urban,College,F,Extended,Employed,42460,Married,91,0,1,Offer1,Two-Door Car,3671.818326,Medsize,Personal L1,Personal Auto,Agent,347.47509,28,42,No
WM64930,Oregon,Suburban,College,M,Premium,Medical Leave,12811,Married,150,2,1,Offer2,SUV,5253.487908,Medsize,Corporate L2,Corporate Auto,Call Center,720,27,0,No
BJ82316,Oregon,Suburban,Bachelor,M,Basic,Employed,44428,Single,104,0,2,Offer1,SUV,12036.62051,Medsize,Corporate L1,Corporate Auto,Call Center,499.2,17,61,Yes
XB61209,Arizona,Suburban,College,F,Extended,Unemployed,0,Single,97,0,1,Offer1,Four-Door Car,3508.92537,Small,Personal L3,Personal Auto,Agent,698.4,19,18,No
AT26484,Nevada,Suburban,College,M,Premium,Employed,25221,Married,103,5,1,Offer2,Four-Door Car,3818.468252,Small,Special L2,Special Auto,Web,616.005527,10,41,No
IW21434,Oregon,Urban,Bachelor,F,Basic,Employed,44940,Single,65,0,1,Offer1,Four-Door Car,2570.433324,Medsize,Corporate L3,Corporate Auto,Agent,284.492531,1,67,No
CP74755,Oregon,Suburban,College,F,Basic,Employed,39192,Divorced,71,0,1,Offer3,Four-Door Car,2846.171869,Medsize,Corporate L3,Corporate Auto,Branch,352.791394,7,11,No
IV13886,California,Suburban,High School or Below,M,Basic,Unemployed,0,Married,68,0,2,Offer1,Two-Door Car,7292.397562,Medsize,Personal L3,Personal Auto,Branch,415.986454,6,50,No
SW42446,California,Urban,College,F,Extended,Employed,42513,Married,133,0,3,Offer1,Sports Car,10581.275,Small,Corporate L3,Corporate Auto,Agent,628.207511,0,44,No
RO16377,Oregon,Suburban,High School or Below,M,Basic,Employed,59821,Married,193,0,2,Offer3,Luxury SUV,23144.1327,Medsize,Personal L1,Personal Auto,Branch,1389.6,12,6,No
CE46475,California,Suburban,College,F,Basic,Medical Leave,22571,Single,63,0,9,Offer2,Four-Door Car,4605.036646,Large,Corporate L2,Corporate Auto,Web,302.4,29,51,Yes
HE60335,Washington,Suburban,Bachelor,F,Extended,Employed,60021,Married,99,0,1,Offer2,Four-Door Car,3939.00637,Small,Corporate L1,Corporate Auto,Agent,882.871945,12,28,Yes
RI69055,California,Rural,High School or Below,F,Basic,Employed,58172,Married,67,0,2,Offer2,Four-Door Car,8104.43256,Medsize,Personal L3,Personal Auto,Web,141.532926,8,62,No
VD96075,Oregon,Suburban,Bachelor,M,Premium,Employed,58299,Married,105,1,1,Offer1,Four-Door Car,4165.252177,Medsize,Personal L3,Personal Auto,Branch,504,24,22,No
VI55112,Oregon,Urban,College,M,Basic,Employed,25275,Single,61,0,2,Offer3,Four-Door Car,14065.30235,Medsize,Corporate L1,Corporate Auto,Agent,214.247114,5,80,No
VZ18907,Oregon,Rural,College,F,Basic,Employed,80807,Married,109,0,2,Offer2,SUV,21991.61598,Large,Personal L3,Personal Auto,Branch,132.139111,1,73,No
BA49679,Arizona,Suburban,Bachelor,F,Basic,Employed,52348,Divorced,65,1,2,Offer3,Two-Door Car,7590.913301,Medsize,Personal L2,Personal Auto,Branch,312,33,18,No
LK39646,Washington,Urban,Bachelor,F,Basic,Employed,58843,Single,68,0,2,Offer3,Two-Door Car,8018.503854,Large,Corporate L1,Corporate Auto,Call Center,200.490816,1,96,No
VI66860,Nevada,Rural,Master,F,Extended,Employed,58557,Married,88,0,1,Offer1,Four-Door Car,3554.845264,Large,Corporate L3,Corporate Auto,Branch,55.510526,4,83,Yes
RP14593,Oregon,Suburban,Bachelor,F,Basic,Unemployed,0,Single,105,0,1,Offer3,SUV,3945.588049,Small,Personal L2,Personal Auto,Web,933.212749,2,54,No
FP34904,Oregon,Suburban,College,M,Basic,Employed,86599,Married,73,0,1,Offer2,Four-Door Car,2915.614781,Medsize,Corporate L1,Corporate Auto,Web,350.4,32,89,No
FG15434,Arizona,Rural,Master,F,Basic,Employed,52984,Married,69,0,5,Offer1,Two-Door Car,5554.826011,Medsize,Personal L2,Personal Auto,Web,167.667603,12,81,No
TP12436,Oregon,Suburban,Master,F,Basic,Unemployed,0,Divorced,72,0,4,Offer2,Four-Door Car,5329.128301,Large,Personal L2,Personal Auto,Agent,345.6,18,39,No
KD93234,Oregon,Suburban,High School or Below,F,Basic,Unemployed,0,Married,72,0,7,Offer4,Four-Door Car,5502.726803,Small,Corporate L3,Corporate Auto,Agent,345.6,33,39,No
GE20220,Oregon,Rural,Bachelor,F,Extended,Employed,47778,Married,96,0,7,Offer2,Four-Door Car,7606.70898,Medsize,Personal L3,Personal Auto,Call Center,173.80879,2,81,No
RA98783,Arizona,Urban,Bachelor,F,Extended,Employed,33806,Divorced,89,0,2,Offer2,Four-Door Car,27789.69235,Medsize,Corporate L3,Corporate Auto,Web,395.729716,32,59,Yes
DW71192,Oregon,Suburban,High School or Below,M,Extended,Employed,52018,Divorced,78,3,7,Offer1,Four-Door Car,5971.313496,Medsize,Personal L3,Personal Auto,Agent,374.4,17,37,No
WD84153,California,Suburban,Bachelor,F,Basic,Retired,24910,Single,63,1,1,Offer1,Four-Door Car,2248.449633,Medsize,Corporate L1,Corporate Auto,Branch,347.857619,7,63,Yes
ZM75468,Nevada,Suburban,College,M,Extended,Employed,39135,Divorced,91,0,2,Offer1,Four-Door Car,10745.97948,Small,Personal L1,Personal Auto,Agent,436.8,8,56,No
PZ75671,Oregon,Suburban,College,F,Extended,Unemployed,0,Married,97,0,3,Offer1,Four-Door Car,7223.689647,Medsize,Personal L1,Personal Auto,Web,465.6,31,58,No
ME80331,California,Suburban,High School or Below,M,Extended,Unemployed,0,Single,133,0,4,Offer1,SUV,9384.475767,Medsize,Personal L3,Personal Auto,Call Center,957.6,7,42,No
YA78391,Oregon,Suburban,High School or Below,M,Extended,Unemployed,0,Married,78,0,5,Offer3,Four-Door Car,5709.225202,Medsize,Personal L2,Personal Auto,Agent,410.409376,32,66,No
WU76366,Arizona,Suburban,Bachelor,M,Basic,Employed,28726,Divorced,65,0,3,Offer1,Four-Door Car,4983.897914,Small,Personal L1,Personal Auto,Agent,468,13,88,No
HB35022,Oregon,Suburban,Doctor,M,Extended,Unemployed,0,Married,122,0,2,Offer1,Sports Car,13561.4335,Medsize,Special L2,Special Auto,Agent,585.6,9,48,No
AM17304,Arizona,Suburban,Master,F,Extended,Employed,45356,Single,90,0,3,Offer2,Four-Door Car,7218.375778,Medsize,Personal L3,Personal Auto,Call Center,462.043003,31,30,No
AD56037,Arizona,Suburban,High School or Below,M,Extended,Employed,87050,Married,129,0,1,Offer4,SUV,5160.251878,Medsize,Personal L1,Personal Auto,Agent,619.2,1,75,No
IJ74908,Nevada,Rural,Bachelor,M,Premium,Employed,20705,Divorced,171,1,3,Offer1,SUV,13115.40751,Medsize,Personal L3,Personal Auto,Call Center,237.264543,8,12,No
DH93217,California,Suburban,Master,F,Extended,Employed,52651,Single,94,0,2,Offer3,Two-Door Car,29874.74493,Small,Personal L3,Personal Auto,Call Center,451.2,34,20,No
WH48955,Oregon,Suburban,Master,F,Basic,Employed,55270,Married,63,0,2,Offer1,Two-Door Car,20237.15039,Medsize,Personal L1,Personal Auto,Branch,302.4,35,67,No
RU76604,Arizona,Suburban,College,M,Basic,Employed,46900,Married,66,0,1,Offer2,Four-Door Car,2580.849899,Medsize,Personal L3,Personal Auto,Web,316.8,13,59,Yes
NE52009,California,Suburban,College,M,Basic,Employed,60500,Married,110,0,2,Offer3,Sports Car,39561.07502,Small,Personal L1,Personal Auto,Branch,770.475631,27,92,No
FP66510,Washington,Urban,High School or Below,F,Basic,Employed,43877,Married,102,0,4,Offer1,SUV,8186.095915,Medsize,Corporate L1,Corporate Auto,Agent,414.713588,26,77,No
TW46585,Nevada,Suburban,Bachelor,M,Basic,Unemployed,0,Single,72,0,9,Offer3,Four-Door Car,4767.687852,Medsize,Corporate L1,Corporate Auto,Call Center,345.6,2,12,No
PE42960,California,Suburban,Bachelor,M,Basic,Employed,58488,Divorced,73,2,2,Offer2,Four-Door Car,8474.634723,Small,Personal L3,Personal Auto,Agent,350.4,29,15,No
LO28839,California,Suburban,Bachelor,F,Basic,Employed,29193,Married,61,3,9,Offer3,Four-Door Car,4723.449803,Medsize,Corporate L3,Corporate Auto,Branch,292.8,0,47,No
QY41855,Arizona,Rural,College,F,Extended,Employed,61108,Divorced,89,0,2,Offer2,Four-Door Car,10484.91535,Medsize,Personal L3,Personal Auto,Agent,49.451117,22,93,Yes
UA53326,Oregon,Suburban,College,F,Extended,Retired,23931,Single,95,0,1,Offer4,Four-Door Car,3304.758268,Large,Personal L3,Personal Auto,Web,456,4,24,No
UK59933,California,Suburban,College,M,Basic,Unemployed,0,Single,70,0,3,Offer3,Four-Door Car,5002.093264,Medsize,Personal L3,Personal Auto,Call Center,504,35,56,No
LM37855,California,Suburban,College,M,Basic,Unemployed,0,Married,104,0,3,Offer1,SUV,7607.001877,Small,Personal L2,Personal Auto,Branch,638.414994,3,62,No
UV89069,Nevada,Rural,Bachelor,F,Basic,Employed,34628,Married,71,0,1,Offer2,Four-Door Car,2802.621642,Medsize,Personal L3,Personal Auto,Branch,132.517983,21,31,No
NK40551,California,Suburban,High School or Below,F,Extended,Employed,74089,Married,94,2,7,Offer3,Four-Door Car,7455.361568,Small,Personal L2,Personal Auto,Agent,648.690215,13,89,No
RR47424,California,Suburban,High School or Below,F,Premium,Unemployed,0,Married,290,0,5,Offer1,Luxury Car,21766.83059,Medsize,Personal L3,Personal Auto,Call Center,1550.596808,11,18,No
DU68331,Oregon,Rural,College,F,Basic,Employed,30493,Married,62,1,2,Offer1,Two-Door Car,7316.650059,Medsize,Personal L3,Personal Auto,Branch,108.09413,15,56,No
LI76661,Oregon,Urban,Bachelor,M,Extended,Employed,89285,Married,93,0,4,Offer4,Two-Door Car,7443.83286,Medsize,Corporate L3,Corporate Auto,Call Center,243.547316,17,11,No
CM94209,Oregon,Urban,High School or Below,F,Extended,Employed,92147,Married,77,2,1,Offer1,Four-Door Car,3086.722253,Medsize,Personal L2,Personal Auto,Agent,278.4815,25,27,No
BN38134,Washington,Rural,Bachelor,F,Extended,Employed,39428,Married,84,2,8,Offer2,Two-Door Car,6727.617003,Large,Personal L3,Personal Auto,Branch,72.32926,19,80,No
VQ72305,California,Suburban,High School or Below,M,Basic,Employed,21542,Married,103,0,2,Offer4,Sports Car,20266.49877,Small,Special L2,Special Auto,Branch,494.4,18,37,No
YK26558,California,Rural,College,F,Basic,Unemployed,0,Divorced,72,0,8,Offer1,Four-Door Car,5264.642009,Medsize,Special L3,Special Auto,Branch,135.888306,30,26,No
XU20264,Arizona,Suburban,Bachelor,M,Premium,Disabled,23506,Single,113,0,9,Offer1,Four-Door Car,8564.772996,Medsize,Personal L3,Personal Auto,Branch,813.6,0,27,No
LG85340,Oregon,Rural,Bachelor,F,Basic,Employed,70811,Married,100,0,7,Offer3,Sports Car,8086.011196,Medsize,Personal L3,Personal Auto,Agent,141.654965,14,8,No
JZ64443,Washington,Suburban,Bachelor,F,Extended,Unemployed,0,Single,78,3,3,Offer4,Four-Door Car,4705.589393,Large,Corporate L3,Corporate Auto,Agent,555.457674,21,23,No
CY45848,Oregon,Rural,Bachelor,F,Premium,Employed,82214,Married,106,1,1,Offer3,Four-Door Car,4273.587765,Medsize,Personal L1,Personal Auto,Branch,239.143671,11,19,No
AU13233,California,Urban,High School or Below,F,Basic,Employed,71401,Married,73,0,3,Offer4,Four-Door Car,5908.7518,Medsize,Personal L3,Personal Auto,Agent,287.332253,15,82,No
IH35630,Oregon,Suburban,High School or Below,F,Premium,Employed,46587,Divorced,119,2,2,Offer1,Four-Door Car,41787.90343,Medsize,Personal L3,Personal Auto,Call Center,571.2,34,74,Yes
JP55271,Oregon,Rural,High School or Below,F,Extended,Employed,80046,Married,132,0,4,Offer2,SUV,10633.50496,Small,Personal L2,Personal Auto,Call Center,260.627146,4,42,No
TT47031,Arizona,Urban,Bachelor,F,Basic,Employed,76389,Married,68,0,7,Offer1,Four-Door Car,5450.573438,Small,Personal L1,Personal Auto,Web,262.00129,5,86,No
JN55850,California,Urban,Doctor,M,Extended,Employed,77235,Married,87,0,5,Offer2,Two-Door Car,7035.763363,Medsize,Personal L3,Personal Auto,Branch,310.160362,2,68,No
LH94176,Arizona,Suburban,High School or Below,M,Basic,Employed,38595,Divorced,74,3,2,Offer1,Four-Door Car,8203.221246,Medsize,Personal L3,Personal Auto,Branch,415.550209,5,42,No
ZB87718,Arizona,Suburban,College,F,Basic,Unemployed,0,Divorced,118,0,4,Offer1,SUV,8714.922135,Medsize,Personal L1,Personal Auto,Agent,566.4,14,64,Yes
UQ40371,Nevada,Urban,Master,F,Extended,Employed,55359,Married,83,0,1,Offer4,Four-Door Car,3352.943699,Large,Special L3,Special Auto,Branch,303.331178,28,73,No
XJ92660,Nevada,Rural,Master,F,Basic,Employed,79814,Married,62,0,3,Offer4,Four-Door Car,5017.851448,Medsize,Personal L2,Personal Auto,Branch,31.553152,18,50,No
SG51792,Arizona,Suburban,Bachelor,F,Basic,Employed,75277,Married,70,3,1,Offer2,Two-Door Car,2753.159194,Medsize,Corporate L3,Corporate Auto,Agent,459.743736,2,48,No
DA73502,Oregon,Urban,Bachelor,M,Basic,Employed,78618,Divorced,66,0,1,Offer1,Two-Door Car,2619.337376,Medsize,Personal L3,Personal Auto,Agent,225.578841,7,56,Yes
UF81905,California,Suburban,Doctor,F,Basic,Disabled,20123,Married,63,0,3,Offer2,Four-Door Car,4867.378203,Medsize,Personal L1,Personal Auto,Call Center,302.4,7,47,No
PL44132,Arizona,Suburban,College,M,Extended,Employed,88362,Single,78,0,1,Offer2,Two-Door Car,3061.799398,Medsize,Personal L1,Personal Auto,Call Center,452.599718,9,63,No
US29010,Oregon,Suburban,Bachelor,M,Basic,Unemployed,0,Single,116,3,1,Offer2,SUV,3545.413177,Medsize,Corporate L2,Corporate Auto,Call Center,835.2,23,14,No
DW72445,Oregon,Suburban,College,M,Extended,Employed,52782,Married,85,4,1,Offer1,Four-Door Car,3259.885006,Small,Personal L3,Personal Auto,Agent,541.093963,20,61,No
MU53244,California,Urban,Bachelor,F,Extended,Unemployed,0,Married,137,0,1,Offer1,SUV,5095.439821,Medsize,Personal L2,Personal Auto,Web,452.295175,19,30,No
EE57466,Arizona,Suburban,High School or Below,F,Basic,Retired,22283,Divorced,65,0,1,Offer1,Four-Door Car,2397.036098,Medsize,Personal L1,Personal Auto,Branch,572.072106,16,93,Yes
QV86635,California,Urban,Bachelor,M,Extended,Employed,28848,Single,96,0,7,Offer3,Two-Door Car,7427.501786,Medsize,Corporate L3,Corporate Auto,Branch,450.596865,22,54,No
RT51330,California,Suburban,Doctor,F,Basic,Unemployed,0,Married,64,0,1,Offer4,Four-Door Car,2510.633216,Large,Corporate L3,Corporate Auto,Branch,437.184112,24,1,No
QW44380,Washington,Suburban,High School or Below,M,Basic,Employed,54378,Married,66,0,1,Offer2,Four-Door Car,2637.602689,Small,Personal L2,Personal Auto,Call Center,316.8,16,30,No
IK66117,California,Suburban,High School or Below,M,Basic,Medical Leave,21827,Married,67,0,8,Offer2,Four-Door Car,4969.35768,Medsize,Special L2,Special Auto,Branch,321.6,18,53,No
TD86744,Arizona,Suburban,High School or Below,F,Basic,Employed,20090,Married,109,0,2,Offer2,Sports Car,34611.37896,Medsize,Personal L3,Personal Auto,Agent,523.2,10,59,Yes
TX35222,Washington,Suburban,College,F,Premium,Employed,27750,Married,297,1,1,Offer1,Luxury Car,11618.55713,Medsize,Personal L2,Personal Auto,Branch,1425.6,28,25,No
PJ92694,California,Urban,High School or Below,M,Basic,Employed,57135,Divorced,61,0,8,Offer2,Four-Door Car,4762.591249,Medsize,Corporate L3,Corporate Auto,Branch,156.921247,25,47,No
YM88338,California,Suburban,Bachelor,F,Basic,Employed,58580,Married,61,0,3,Offer1,Four-Door Car,4879.442929,Medsize,Personal L3,Personal Auto,Agent,292.8,5,53,No
YN61339,Oregon,Suburban,College,M,Premium,Employed,60475,Married,107,0,1,Offer2,Four-Door Car,4330.38602,Medsize,Personal L1,Personal Auto,Branch,513.6,9,18,Yes
FP45327,Washington,Suburban,College,M,Basic,Employed,37937,Married,116,0,5,Offer2,SUV,9095.049868,Medsize,Personal L2,Personal Auto,Call Center,556.8,11,42,Yes
IZ26849,Oregon,Suburban,Bachelor,F,Basic,Employed,70360,Married,69,0,8,Offer2,Two-Door Car,5524.310373,Small,Personal L3,Personal Auto,Branch,331.2,0,66,No
YY16391,Oregon,Suburban,College,M,Premium,Unemployed,0,Single,119,0,2,Offer3,Four-Door Car,11836.29699,Medsize,Personal L2,Personal Auto,Call Center,856.8,9,74,No
GX44284,California,Rural,Bachelor,M,Basic,Employed,47509,Divorced,66,0,1,Offer1,Four-Door Car,2588.080213,Medsize,Personal L3,Personal Auto,Branch,93.128128,28,73,No
LV14566,Nevada,Suburban,Master,M,Basic,Employed,27071,Divorced,183,0,1,Offer4,Luxury Car,7176.591051,Large,Personal L1,Personal Auto,Branch,878.4,1,85,No
KQ50003,Arizona,Urban,High School or Below,F,Extended,Employed,46546,Divorced,99,0,2,Offer1,Four-Door Car,27890.0576,Medsize,Special L1,Special Auto,Branch,319.105565,9,64,No
IW87075,Arizona,Rural,Bachelor,M,Basic,Employed,32627,Single,67,4,2,Offer1,Four-Door Car,7280.300642,Medsize,Personal L3,Personal Auto,Call Center,54.628741,14,53,No
QY46560,Arizona,Suburban,Bachelor,M,Basic,Unemployed,0,Single,65,0,1,Offer2,Two-Door Car,2152.081322,Medsize,Personal L2,Personal Auto,Agent,460.379966,8,50,No
PD79570,Oregon,Suburban,Bachelor,F,Premium,Unemployed,0,Single,116,0,1,Offer2,Four-Door Car,4334.210791,Small,Personal L3,Personal Auto,Agent,1065.617464,6,87,No
IM78342,Oregon,Suburban,College,F,Extended,Unemployed,0,Married,122,2,3,Offer1,SUV,8630.696198,Medsize,Personal L3,Personal Auto,Branch,585.6,19,72,No
NT19879,Arizona,Suburban,Bachelor,F,Basic,Medical Leave,29177,Married,64,2,5,Offer1,Four-Door Car,4766.940473,Large,Personal L3,Personal Auto,Call Center,307.2,5,20,No
SW98498,California,Urban,College,M,Extended,Employed,88233,Single,88,0,2,Offer3,Four-Door Car,10439.49667,Medsize,Personal L1,Personal Auto,Call Center,253.056709,32,22,No
WL42517,Washington,Suburban,College,F,Basic,Unemployed,0,Single,107,0,1,Offer1,SUV,3747.060981,Medsize,Personal L3,Personal Auto,Call Center,549.986128,17,81,No
LR82946,Oregon,Suburban,Bachelor,M,Basic,Unemployed,0,Single,195,0,1,Offer3,Luxury SUV,6617.139741,Medsize,Personal L3,Personal Auto,Branch,1404,20,61,No
KT61396,California,Rural,College,F,Extended,Employed,79189,Married,95,0,1,Offer2,Two-Door Car,3821.819872,Small,Corporate L2,Corporate Auto,Branch,50.171541,20,50,No
GD56260,Oregon,Rural,Master,F,Basic,Employed,41077,Married,71,0,1,Offer1,Two-Door Car,2863.04871,Medsize,Personal L3,Personal Auto,Agent,82.415457,3,14,No
YD45660,Arizona,Suburban,Bachelor,F,Basic,Employed,47048,Married,118,0,3,Offer4,SUV,9420.965855,Medsize,Personal L3,Personal Auto,Call Center,566.4,0,37,No
XN50058,California,Suburban,Doctor,M,Premium,Employed,45484,Single,111,0,8,Offer1,Four-Door Car,8767.626534,Medsize,Corporate L3,Corporate Auto,Agent,532.8,31,28,No
QO61775,California,Rural,Master,M,Basic,Employed,79453,Single,115,0,1,Offer2,SUV,4571.610619,Medsize,Personal L2,Personal Auto,Agent,242.099049,11,47,No
PZ67684,Arizona,Suburban,College,F,Basic,Employed,88753,Single,181,0,3,Offer1,Luxury SUV,14514.00519,Small,Personal L2,Personal Auto,Agent,868.8,6,21,No
IK77998,Washington,Suburban,High School or Below,M,Basic,Unemployed,0,Single,74,0,1,Offer1,Four-Door Car,2588.435037,Medsize,Personal L2,Personal Auto,Agent,851.022089,7,63,No
FL96333,Nevada,Urban,College,M,Extended,Employed,73945,Married,78,0,8,Offer2,Two-Door Car,6243.089247,Medsize,Personal L3,Personal Auto,Web,330.872532,21,76,No
EI58541,Washington,Suburban,College,F,Basic,Retired,14030,Married,72,0,1,Offer2,Two-Door Car,2719.506996,Large,Personal L3,Personal Auto,Branch,345.6,11,3,Yes
WW68250,Oregon,Suburban,Bachelor,M,Basic,Employed,81799,Married,68,0,1,Offer2,Four-Door Car,2719.260911,Small,Personal L3,Personal Auto,Agent,326.4,23,97,No
XT19780,Oregon,Suburban,High School or Below,F,Basic,Disabled,23634,Married,62,0,9,Offer1,Two-Door Car,4803.777507,Small,Personal L3,Personal Auto,Branch,440.189611,4,25,No
SE44262,California,Suburban,Bachelor,M,Extended,Unemployed,0,Married,78,0,1,Offer1,Four-Door Car,2856.948797,Medsize,Personal L3,Personal Auto,Agent,374.4,26,14,No
GO86980,Oregon,Suburban,Bachelor,F,Basic,Employed,56334,Married,65,0,3,Offer4,Two-Door Car,5169.558551,Small,Corporate L2,Corporate Auto,Call Center,421.563772,35,72,No
